Node1,Effect,Node2,Type
Node88,-1,Node560,none
Node88,-1,Node563,none
Node88,-1,Node572,none
Node88,1,Node587,none
Node88,-1,Node592,none
Node88,-1,Node598,none
Node88,1,Node601,none
Node88,-1,Node606,none
Node88,-1,Node607,none
Node88,1,Node616,none
Node88,1,Node617,none
Node88,1,Node619,none
Node88,1,Node627,none
Node88,-1,Node630,none
Node88,-1,Node645,source
Node88,-1,Node656,none
Node88,1,Node662,none
Node88,1,Node663,none
Node88,1,Node665,none
Node88,-1,Node670,none
Node88,-1,Node679,none
Node88,1,Node702,none
Node88,1,Node723,none
Node88,-1,Node724,none
Node88,1,Node727,none
Node88,1,Node737,none
Node88,-1,Node746,none
Node88,-1,Node750,none
Node88,1,Node758,none
Node88,1,Node780,none
Node88,-1,Node784,none
Node88,1,Node796,none
Node88,1,Node799,none
Node88,1,Node804,none
Node88,1,Node818,none
Node88,-1,Node820,none
Node88,-1,Node825,none
Node88,-1,Node826,none
Node88,1,Node844,none
Node88,-1,Node847,none
Node88,1,Node867,none
Node88,-1,Node869,none
Node88,-1,Node873,none
Node88,1,Node875,none
Node88,-1,Node884,none
Node88,-1,Node890,target
Node88,1,Node918,none
Node88,1,Node927,none
Node88,-1,Node931,none
Node88,-1,Node932,none
Node88,-1,Node935,none
Node88,1,Node936,none
Node88,-1,Node951,none
Node88,-1,Node956,none
Node88,-1,Node960,none
Node88,-1,Node976,none
Node88,-1,Node980,none
Node89,1,Node99,none
Node89,1,Node100,none
Node89,1,Node118,none
Node89,-1,Node121,none
Node89,1,Node124,none
Node89,-1,Node130,none
Node89,-1,Node152,none
Node89,-1,Node153,none
Node89,-1,Node156,none
Node89,1,Node170,none
Node89,-1,Node184,none
Node89,-1,Node196,none
Node89,1,Node206,none
Node89,-1,Node211,none
Node89,1,Node214,none
Node89,-1,Node220,none
Node89,1,Node227,none
Node89,1,Node238,none
Node89,-1,Node244,none
Node89,1,Node250,none
Node89,-1,Node265,none
Node89,-1,Node266,none
Node89,1,Node272,none
Node89,-1,Node283,none
Node89,1,Node297,none
Node89,1,Node298,none
Node89,-1,Node316,none
Node89,1,Node319,none
Node89,1,Node320,none
Node89,1,Node321,none
Node89,-1,Node337,none
Node89,1,Node348,none
Node89,-1,Node360,none
Node89,-1,Node375,none
Node89,1,Node379,none
Node89,-1,Node387,none
Node89,1,Node388,none
Node89,-1,Node421,none
Node89,1,Node463,none
Node89,-1,Node467,none
Node89,-1,Node489,none
Node89,1,Node522,none
Node89,-1,Node525,none
Node89,1,Node558,none
Node89,1,Node569,none
Node89,-1,Node579,none
Node89,1,Node584,none
Node89,1,Node585,none
Node89,1,Node594,none
Node89,-1,Node596,none
Node89,1,Node601,none
Node89,1,Node610,none
Node89,1,Node619,none
Node89,1,Node642,none
Node89,-1,Node647,none
Node89,1,Node648,none
Node89,1,Node650,none
Node89,1,Node668,none
Node89,-1,Node669,none
Node89,-1,Node670,none
Node89,-1,Node682,none
Node89,1,Node687,none
Node89,1,Node697,none
Node89,-1,Node698,none
Node89,1,Node701,none
Node89,-1,Node708,none
Node89,-1,Node719,none
Node89,1,Node732,none
Node89,1,Node739,none
Node89,-1,Node755,none
Node89,1,Node758,none
Node89,-1,Node760,none
Node89,1,Node773,none
Node89,1,Node781,none
Node89,-1,Node784,none
Node89,-1,Node794,none
Node89,1,Node801,none
Node89,1,Node810,none
Node89,-1,Node824,none
Node89,1,Node827,none
Node89,-1,Node841,none
Node89,1,Node862,none
Node89,1,Node874,none
Node89,-1,Node875,none
Node89,1,Node878,none
Node89,1,Node922,none
Node89,-1,Node999,none
Node90,1,Node91,none
Node90,-1,Node122,none
Node90,1,Node125,none
Node90,1,Node134,none
Node90,1,Node139,none
Node90,-1,Node153,none
Node90,-1,Node154,none
Node90,-1,Node155,none
Node90,-1,Node162,none
Node90,1,Node173,none
Node90,-1,Node177,none
Node90,1,Node178,none
Node90,-1,Node184,none
Node90,-1,Node185,none
Node90,-1,Node190,none
Node90,1,Node221,none
Node90,1,Node237,none
Node90,-1,Node238,none
Node90,1,Node252,none
Node90,1,Node261,none
Node90,-1,Node275,none
Node90,-1,Node301,none
Node90,-1,Node305,none
Node90,-1,Node314,none
Node90,1,Node325,none
Node90,-1,Node332,none
Node90,1,Node338,none
Node90,-1,Node352,none
Node90,1,Node355,none
Node90,-1,Node364,none
Node90,1,Node384,none
Node90,1,Node387,none
Node90,1,Node389,none
Node90,1,Node392,none
Node90,-1,Node399,none
Node90,1,Node412,none
Node90,-1,Node416,none
Node90,1,Node439,none
Node90,1,Node443,none
Node90,1,Node447,none
Node90,-1,Node502,none
Node90,1,Node504,none
Node90,-1,Node523,none
Node90,1,Node526,none
Node90,1,Node527,none
Node90,1,Node537,none
Node90,-1,Node548,none
Node90,-1,Node570,none
Node90,-1,Node587,none
Node90,-1,Node600,none
Node90,-1,Node611,none
Node90,1,Node622,none
Node90,-1,Node630,none
Node90,-1,Node643,none
Node90,1,Node650,none
Node90,1,Node653,none
Node90,-1,Node657,none
Node90,1,Node686,none
Node90,1,Node689,none
Node90,-1,Node719,none
Node90,-1,Node732,none
Node90,-1,Node753,none
Node90,1,Node756,none
Node90,1,Node765,none
Node90,-1,Node769,none
Node90,-1,Node770,none
Node90,1,Node777,none
Node90,-1,Node779,none
Node90,-1,Node784,none
Node90,-1,Node786,none
Node90,-1,Node795,none
Node90,1,Node820,none
Node90,1,Node841,none
Node90,-1,Node888,none
Node90,-1,Node907,none
Node90,-1,Node918,none
Node90,1,Node929,none
Node90,1,Node941,none
Node90,1,Node942,none
Node90,1,Node952,none
Node90,-1,Node966,none
Node90,1,Node983,none
Node91,1,Node105,none
Node91,1,Node107,none
Node91,-1,Node114,none
Node91,-1,Node118,none
Node91,-1,Node121,none
Node91,1,Node124,none
Node91,-1,Node129,none
Node91,1,Node136,none
Node91,-1,Node140,none
Node91,-1,Node147,none
Node91,-1,Node160,none
Node91,-1,Node169,none
Node91,1,Node172,none
Node91,-1,Node178,none
Node91,-1,Node183,none
Node91,-1,Node201,none
Node91,-1,Node202,none
Node91,-1,Node204,none
Node91,-1,Node209,none
Node91,1,Node218,none
Node91,-1,Node266,none
Node91,1,Node273,none
Node91,1,Node308,none
Node91,-1,Node314,none
Node91,-1,Node320,none
Node91,1,Node326,none
Node91,-1,Node329,none
Node91,1,Node330,none
Node91,1,Node335,none
Node91,-1,Node338,none
Node91,1,Node341,none
Node91,1,Node347,none
Node91,-1,Node356,none
Node91,-1,Node360,none
Node91,1,Node362,none
Node91,-1,Node373,none
Node91,1,Node402,none
Node91,-1,Node404,none
Node91,1,Node407,none
Node91,1,Node411,none
Node91,-1,Node415,none
Node91,1,Node423,none
Node91,-1,Node425,none
Node91,-1,Node439,none
Node91,1,Node441,none
Node91,-1,Node459,none
Node91,1,Node467,none
Node91,1,Node480,none
Node91,1,Node485,none
Node91,-1,Node486,none
Node91,1,Node498,none
Node91,1,Node505,none
Node91,1,Node533,none
Node91,-1,Node541,none
Node91,1,Node543,none
Node91,-1,Node546,none
Node91,1,Node554,none
Node91,-1,Node557,none
Node91,-1,Node590,none
Node91,1,Node593,none
Node91,-1,Node597,none
Node91,-1,Node607,none
Node91,-1,Node610,none
Node91,1,Node611,none
Node91,1,Node618,none
Node91,1,Node633,none
Node91,-1,Node634,none
Node91,-1,Node637,none
Node91,1,Node652,none
Node91,-1,Node675,none
Node91,1,Node704,none
Node91,1,Node706,none
Node91,-1,Node733,none
Node91,1,Node743,none
Node91,-1,Node747,none
Node91,-1,Node752,none
Node91,-1,Node753,none
Node91,-1,Node756,none
Node91,1,Node776,none
Node91,1,Node788,none
Node91,1,Node805,none
Node91,1,Node809,none
Node91,1,Node834,none
Node91,1,Node841,none
Node91,1,Node853,none
Node91,1,Node880,none
Node91,-1,Node882,none
Node91,-1,Node888,none
Node91,-1,Node909,none
Node91,-1,Node911,none
Node91,1,Node915,none
Node91,-1,Node946,none
Node91,1,Node949,none
Node91,-1,Node952,none
Node91,-1,Node961,none
Node91,-1,Node971,none
Node91,-1,Node983,none
Node91,-1,Node993,none
Node92,1,Node112,none
Node92,-1,Node115,none
Node92,1,Node119,none
Node92,1,Node120,none
Node92,-1,Node126,none
Node92,1,Node133,none
Node92,-1,Node136,none
Node92,1,Node158,none
Node92,1,Node162,none
Node92,-1,Node165,none
Node92,1,Node166,none
Node92,1,Node180,none
Node92,-1,Node182,none
Node92,1,Node184,none
Node92,1,Node185,none
Node92,1,Node186,none
Node92,-1,Node187,none
Node92,1,Node209,none
Node92,-1,Node216,none
Node92,1,Node229,none
Node92,1,Node245,none
Node92,-1,Node270,none
Node92,1,Node283,none
Node92,-1,Node284,none
Node92,-1,Node301,none
Node92,1,Node316,none
Node92,1,Node321,none
Node92,1,Node326,none
Node92,1,Node335,none
Node92,1,Node338,none
Node92,-1,Node341,none
Node92,-1,Node355,none
Node92,-1,Node356,none
Node92,1,Node367,none
Node92,1,Node374,none
Node92,1,Node396,none
Node92,1,Node405,none
Node92,1,Node409,none
Node92,1,Node434,none
Node92,1,Node457,none
Node92,1,Node470,none
Node92,-1,Node476,none
Node92,1,Node486,none
Node92,1,Node503,none
Node92,1,Node504,none
Node92,1,Node517,none
Node92,-1,Node526,none
Node92,1,Node532,none
Node92,-1,Node545,none
Node92,-1,Node548,none
Node92,1,Node560,none
Node92,-1,Node579,none
Node92,1,Node589,none
Node92,1,Node618,none
Node92,-1,Node619,none
Node92,-1,Node620,none
Node92,-1,Node664,none
Node92,1,Node670,none
Node92,1,Node677,none
Node92,-1,Node684,none
Node92,-1,Node692,none
Node92,1,Node711,none
Node92,1,Node716,none
Node92,1,Node730,none
Node92,1,Node747,none
Node92,-1,Node762,none
Node92,1,Node769,none
Node92,-1,Node782,none
Node92,-1,Node794,none
Node92,1,Node800,none
Node92,-1,Node806,none
Node92,1,Node815,none
Node92,1,Node821,none
Node92,-1,Node837,none
Node92,1,Node845,none
Node92,-1,Node846,none
Node92,-1,Node857,none
Node92,-1,Node866,none
Node92,-1,Node895,none
Node92,1,Node897,none
Node92,1,Node898,none
Node92,-1,Node906,none
Node92,1,Node910,none
Node92,-1,Node913,none
Node92,-1,Node949,none
Node92,1,Node981,none
Node92,1,Node986,none
Node92,-1,Node996,none
Node92,-1,Node999,none
Node93,1,Node113,none
Node93,-1,Node115,none
Node93,-1,Node127,none
Node93,1,Node148,none
Node93,1,Node155,none
Node93,1,Node178,none
Node93,-1,Node184,none
Node93,-1,Node185,none
Node93,-1,Node187,none
Node93,-1,Node190,none
Node93,-1,Node195,none
Node93,-1,Node205,none
Node93,1,Node213,none
Node93,1,Node222,none
Node93,1,Node223,none
Node93,1,Node227,none
Node93,-1,Node238,none
Node93,-1,Node246,none
Node93,1,Node253,none
Node93,1,Node257,none
Node93,-1,Node261,none
Node93,1,Node274,none
Node93,1,Node280,none
Node93,-1,Node281,none
Node93,1,Node284,none
Node93,-1,Node288,none
Node93,-1,Node292,none
Node93,-1,Node293,none
Node93,1,Node301,none
Node93,-1,Node303,none
Node93,1,Node305,none
Node93,-1,Node306,none
Node93,1,Node316,none
Node93,-1,Node320,none
Node93,-1,Node324,none
Node93,-1,Node336,none
Node93,1,Node339,none
Node93,-1,Node354,none
Node93,1,Node358,none
Node93,1,Node367,none
Node93,1,Node384,none
Node93,1,Node386,none
Node93,1,Node397,none
Node93,1,Node408,none
Node93,1,Node409,none
Node93,-1,Node413,none
Node93,-1,Node419,none
Node93,1,Node422,target
Node93,-1,Node432,none
Node93,1,Node451,none
Node93,1,Node452,none
Node93,-1,Node454,none
Node93,1,Node455,none
Node93,1,Node456,none
Node93,1,Node463,none
Node93,-1,Node464,none
Node93,-1,Node466,none
Node93,-1,Node492,none
Node93,1,Node499,none
Node93,1,Node525,none
Node93,1,Node556,none
Node93,-1,Node574,none
Node93,1,Node576,none
Node93,1,Node619,none
Node93,-1,Node626,none
Node93,1,Node631,none
Node93,-1,Node647,none
Node93,1,Node660,none
Node93,-1,Node663,none
Node93,-1,Node669,none
Node93,-1,Node670,none
Node93,-1,Node672,none
Node93,1,Node673,none
Node93,1,Node688,none
Node93,-1,Node706,none
Node93,-1,Node714,none
Node93,-1,Node722,none
Node93,-1,Node723,none
Node93,1,Node733,none
Node93,-1,Node743,none
Node93,-1,Node751,none
Node93,-1,Node756,none
Node93,1,Node759,none
Node93,1,Node763,none
Node93,1,Node818,none
Node93,1,Node824,none
Node93,-1,Node825,none
Node93,1,Node828,none
Node93,-1,Node845,none
Node93,-1,Node855,none
Node93,1,Node858,none
Node93,1,Node860,none
Node93,-1,Node869,none
Node93,-1,Node878,none
Node93,1,Node894,none
Node93,-1,Node899,none
Node93,-1,Node902,none
Node93,1,Node934,none
Node93,1,Node935,none
Node93,-1,Node938,none
Node93,-1,Node948,none
Node93,-1,Node952,none
Node93,1,Node958,none
Node93,1,Node959,none
Node93,-1,Node963,none
Node93,1,Node967,none
Node93,1,Node969,none
Node93,-1,Node971,none
Node93,-1,Node973,none
Node93,-1,Node979,none
Node93,1,Node992,none
Node94,1,Node97,none
Node94,1,Node109,none
Node94,-1,Node111,none
Node94,-1,Node134,none
Node94,-1,Node137,none
Node94,-1,Node155,none
Node94,1,Node168,none
Node94,-1,Node202,none
Node94,1,Node249,none
Node94,1,Node250,none
Node94,-1,Node258,none
Node94,-1,Node278,none
Node94,1,Node301,none
Node94,-1,Node303,none
Node94,1,Node311,none
Node94,1,Node312,none
Node94,1,Node316,none
Node94,1,Node322,none
Node94,1,Node328,none
Node94,-1,Node338,none
Node94,1,Node352,none
Node94,1,Node362,none
Node94,1,Node380,none
Node94,-1,Node382,none
Node94,1,Node399,none
Node94,-1,Node429,none
Node94,-1,Node438,none
Node94,1,Node440,none
Node94,1,Node442,none
Node94,-1,Node458,none
Node94,1,Node469,none
Node94,1,Node471,none
Node94,-1,Node479,none
Node94,-1,Node482,none
Node94,1,Node497,none
Node94,-1,Node502,none
Node94,1,Node535,none
Node94,1,Node538,none
Node94,1,Node543,none
Node94,1,Node544,none
Node94,-1,Node545,none
Node94,1,Node559,none
Node94,1,Node566,none
Node94,1,Node569,none
Node94,-1,Node577,none
Node94,1,Node588,none
Node94,1,Node589,none
Node94,1,Node604,none
Node94,1,Node622,none
Node94,1,Node624,none
Node94,1,Node637,none
Node94,-1,Node653,none
Node94,1,Node682,none
Node94,-1,Node689,none
Node94,-1,Node712,none
Node94,1,Node727,none
Node94,-1,Node739,none
Node94,1,Node765,none
Node94,1,Node768,none
Node94,1,Node769,none
Node94,-1,Node770,none
Node94,-1,Node790,none
Node94,-1,Node810,none
Node94,-1,Node815,none
Node94,1,Node848,none
Node94,1,Node850,none
Node94,1,Node868,none
Node94,1,Node874,none
Node94,1,Node925,none
Node94,-1,Node930,none
Node94,-1,Node937,none
Node94,-1,Node939,none
Node94,1,Node955,none
Node94,1,Node957,none
Node94,1,Node972,none
Node94,-1,Node974,none
Node94,-1,Node978,none
Node95,1,Node107,none
Node95,-1,Node113,none
Node95,1,Node114,none
Node95,1,Node117,none
Node95,-1,Node124,none
Node95,-1,Node144,none
Node95,-1,Node198,none
Node95,-1,Node201,none
Node95,-1,Node202,none
Node95,-1,Node215,none
Node95,1,Node225,none
Node95,1,Node230,none
Node95,1,Node253,none
Node95,1,Node255,none
Node95,1,Node270,none
Node95,1,Node282,none
Node95,-1,Node290,none
Node95,1,Node294,none
Node95,-1,Node295,none
Node95,1,Node301,none
Node95,-1,Node306,none
Node95,-1,Node315,none
Node95,1,Node320,none
Node95,-1,Node327,none
Node95,-1,Node329,none
Node95,-1,Node353,none
Node95,-1,Node361,none
Node95,1,Node377,none
Node95,-1,Node379,none
Node95,1,Node403,none
Node95,1,Node430,none
Node95,-1,Node436,none
Node95,-1,Node447,none
Node95,1,Node452,none
Node95,1,Node464,none
Node95,1,Node473,none
Node95,1,Node478,none
Node95,1,Node485,none
Node95,-1,Node494,none
Node95,1,Node498,none
Node95,1,Node522,none
Node95,-1,Node540,none
Node95,-1,Node546,none
Node95,-1,Node572,none
Node95,1,Node594,none
Node95,1,Node597,none
Node95,-1,Node601,none
Node95,1,Node604,none
Node95,-1,Node622,none
Node95,1,Node629,none
Node95,-1,Node632,none
Node95,-1,Node638,none
Node95,-1,Node643,none
Node95,-1,Node645,source
Node95,1,Node650,none
Node95,1,Node657,none
Node95,1,Node660,none
Node95,-1,Node661,none
Node95,1,Node684,none
Node95,1,Node696,none
Node95,1,Node698,none
Node95,-1,Node722,none
Node95,1,Node730,none
Node95,-1,Node737,none
Node95,1,Node744,none
Node95,-1,Node748,none
Node95,1,Node755,none
Node95,-1,Node756,none
Node95,-1,Node764,none
Node95,-1,Node774,none
Node95,-1,Node776,none
Node95,1,Node790,none
Node95,-1,Node801,none
Node95,1,Node803,none
Node95,-1,Node805,none
Node95,-1,Node806,none
Node95,1,Node820,none
Node95,1,Node855,none
Node95,-1,Node856,none
Node95,1,Node858,none
Node95,1,Node871,none
Node95,-1,Node879,none
Node95,1,Node885,none
Node95,1,Node886,none
Node95,1,Node887,source
Node95,1,Node898,none
Node95,-1,Node908,none
Node95,1,Node928,none
Node95,-1,Node940,none
Node95,1,Node944,none
Node95,-1,Node981,none
Node96,-1,Node126,none
Node96,1,Node145,none
Node96,1,Node149,none
Node96,-1,Node155,none
Node96,1,Node159,none
Node96,-1,Node179,none
Node96,1,Node193,none
Node96,-1,Node197,none
Node96,1,Node211,none
Node96,1,Node220,none
Node96,1,Node224,none
Node96,-1,Node232,none
Node96,-1,Node250,none
Node96,1,Node259,none
Node96,1,Node265,none
Node96,1,Node272,none
Node96,1,Node279,none
Node96,-1,Node304,none
Node96,1,Node314,none
Node96,1,Node317,none
Node96,-1,Node342,none
Node96,1,Node355,none
Node96,-1,Node356,none
Node96,1,Node372,none
Node96,-1,Node381,none
Node96,-1,Node393,none
Node96,-1,Node421,none
Node96,-1,Node427,none
Node96,1,Node442,none
Node96,-1,Node449,none
Node96,-1,Node469,none
Node96,-1,Node479,none
Node96,1,Node484,none
Node96,-1,Node494,none
Node96,1,Node495,none
Node96,1,Node498,none
Node96,1,Node504,none
Node96,1,Node506,none
Node96,1,Node510,none
Node96,1,Node511,none
Node96,1,Node525,none
Node96,1,Node552,none
Node96,-1,Node556,none
Node96,1,Node559,none
Node96,1,Node560,none
Node96,1,Node563,none
Node96,1,Node572,none
Node96,1,Node575,none
Node96,-1,Node577,none
Node96,1,Node579,none
Node96,-1,Node580,none
Node96,-1,Node587,none
Node96,1,Node589,none
Node96,1,Node591,none
Node96,-1,Node617,none
Node96,1,Node619,none
Node96,1,Node626,none
Node96,1,Node640,none
Node96,-1,Node642,none
Node96,1,Node645,source
Node96,1,Node653,none
Node96,-1,Node654,none
Node96,1,Node662,none
Node96,-1,Node664,none
Node96,-1,Node668,none
Node96,1,Node669,none
Node96,-1,Node678,none
Node96,1,Node679,none
Node96,1,Node684,none
Node96,-1,Node685,none
Node96,-1,Node694,none
Node96,1,Node704,none
Node96,1,Node714,none
Node96,1,Node726,none
Node96,-1,Node731,none
Node96,-1,Node749,none
Node96,-1,Node763,none
Node96,-1,Node772,none
Node96,1,Node781,none
Node96,-1,Node783,none
Node96,-1,Node785,none
Node96,-1,Node798,none
Node96,-1,Node814,none
Node96,-1,Node818,none
Node96,-1,Node821,none
Node96,1,Node825,none
Node96,-1,Node830,none
Node96,-1,Node847,none
Node96,1,Node850,none
Node96,1,Node852,none
Node96,-1,Node854,none
Node96,-1,Node880,none
Node96,1,Node887,source
Node96,-1,Node895,none
Node96,-1,Node910,none
Node96,-1,Node912,none
Node96,-1,Node916,none
Node96,1,Node920,none
Node96,-1,Node922,none
Node96,-1,Node928,none
Node96,1,Node936,none
Node96,1,Node953,none
Node96,-1,Node967,none
Node96,-1,Node969,none
Node97,-1,Node101,none
Node97,-1,Node102,none
Node97,-1,Node106,none
